person_id,arrest_id,filing_date,charge_degree,offense_category,arrest_date_event
265085,5327001,2020-09-10,misdemeanor,other,2020-09-10
92826,10551772,2020-12-24,misdemeanor,other,2020-12-24
555837,1716358,2020-05-18,misdemeanor,property,2020-05-18
98350,237530,2020-02-14,misdemeanor,violent,2020-02-14
539268,3347947,2020-07-03,misdemeanor,property,2020-07-03
213172,4908678,2020-08-30,felony,violent,2020-08-30
184560,7866408,2020-10-31,misdemeanor,violent,2020-10-31
32779,4905613,2020-08-27,misdemeanor,violent,2020-08-27
750540,4020920,2020-07-20,misdemeanor,violent,2020-07-20
1335744,8776749,2014-12-24,misdemeanor,drug,2014-12-24
13665,506151,2019-12-18,felony,violent,2019-12-18
319551,8677814,2020-11-19,misdemeanor,property,2020-11-19
66936,9517416,2014-04-23,misdemeanor,drug,2014-04-23
342986,8067184,2015-08-12,felony,violent,2015-08-12
69058,7720314,2015-11-25,misdemeanor,violent,2015-11-25
1352734,3461223,2018-07-11,misdemeanor,other,2018-07-11
1352734,3461222,2018-07-11,misdemeanor,other,2018-07-11
721126,5141923,2017-09-21,misdemeanor,property,2017-09-21
1412544,5055826,2017-10-06,misdemeanor,other,2017-10-06
522552,5789022,2017-05-10,felony,other,2017-05-10
416390,5871973,2017-04-19,felony,violent,2017-04-19
15930,1211759,2019-07-31,misdemeanor,other,2019-07-31
344444,10700802,2013-03-17,misdemeanor,property,2013-03-17
323098,9860467,2013-12-26,misdemeanor,property,2013-12-26
126282,10423298,2013-06-21,felony,other,2013-06-21
1335744,9289784,2014-07-02,misdemeanor,drug,2014-07-02
253477,7657804,2015-12-14,misdemeanor,violent,2015-12-14
69058,7844635,2015-10-19,misdemeanor,drug,2015-10-19
69058,7851136,2015-10-16,misdemeanor,property,2015-10-16
323098,7578393,2016-01-11,misdemeanor,property,2016-01-11
522552,6457126,2016-11-08,misdemeanor,violent,2016-11-08
1337598,7012299,2016-05-26,misdemeanor,property,2016-05-26
230959,6309944,2016-12-22,misdemeanor,property,2016-12-22
1411167,6042314,2017-03-06,misdemeanor,property,2017-03-06
320631,6053595,2017-03-02,misdemeanor,property,2017-03-02
320631,5780391,2017-05-12,misdemeanor,property,2017-05-12
721126,6090764,2017-02-21,misdemeanor,property,2017-02-21
1241445,6090770,2017-02-21,misdemeanor,property,2017-02-21
1348192,5474682,2017-07-21,misdemeanor,property,2017-07-21
60273,5598779,2017-06-23,misdemeanor,violent,2017-06-23
69058,5346059,2017-08-16,misdemeanor,drug,2017-08-16
72764,6199287,2017-01-25,misdemeanor,property,2017-01-25
1347952,4556922,2018-01-04,misdemeanor,violent,2018-01-04
69058,3051482,2018-09-09,misdemeanor,property,2018-09-09
1352780,3403451,2018-07-19,misdemeanor,violent,2018-07-19
1335744,2635310,2018-11-27,misdemeanor,drug,2018-11-27
78499,4314675,2018-02-19,misdemeanor,violent,2018-02-19
1348192,4323469,2018-02-16,misdemeanor,violent,2018-02-16
55112,1826912,2019-04-25,misdemeanor,drug,2019-04-25
92636,2057331,2019-03-15,misdemeanor,property,2019-03-15
522552,830832,2019-10-12,felony,other,2019-10-12
69058,10658321,2013-04-01,misdemeanor,violent,2013-04-01
69058,8904401,2014-11-10,misdemeanor,drug,2014-11-10
1335744,9151543,2014-08-17,misdemeanor,drug,2014-08-17
66936,9585502,2014-04-01,felony,drug,2014-04-01
69058,7920523,2015-09-25,misdemeanor,violent,2015-09-25
258315,8709407,2015-01-20,felony,property,2015-01-20
342986,8324547,2015-05-22,felony,violent,2015-05-22
126282,8758070,2015-01-04,misdemeanor,other,2015-01-04
69058,7961377,2015-09-12,misdemeanor,other,2015-09-12
522552,8239067,2015-06-19,misdemeanor,drug,2015-06-19
69058,6888647,2016-07-05,misdemeanor,other,2016-07-05
69058,6693430,2016-08-29,misdemeanor,violent,2016-08-29
1335744,7407381,2016-02-28,felony,violent,2016-02-28
1337603,7012302,2016-05-26,misdemeanor,drug,2016-05-26
1137620,6304200,2016-12-25,misdemeanor,other,2016-12-25
725268,7236521,2016-04-14,misdemeanor,property,2016-04-14
725268,7276324,2016-04-04,misdemeanor,property,2016-04-04
320631,6270658,2017-01-06,felony,property,2017-01-06
1241445,6085694,2017-02-22,misdemeanor,property,2017-02-22
69058,6095057,2017-02-20,misdemeanor,violent,2017-02-20
555286,5396058,2017-08-07,felony,property,2017-08-07
1335744,5163291,2017-09-18,felony,property,2017-09-18
1335744,6148186,2017-02-07,misdemeanor,property,2017-02-07
57732,5844042,2017-04-26,felony,violent,2017-04-26
1352734,5598626,2017-06-23,misdemeanor,other,2017-06-23
416390,5979305,2017-03-23,felony,violent,2017-03-23
69058,4434373,2018-01-28,misdemeanor,other,2018-01-28
69058,2682232,2018-11-17,felony,violent,2018-11-17
9102,4560594,2018-01-03,felony,violent,2018-01-03
1348192,1790885,2019-05-02,misdemeanor,other,2019-05-02
65964,1886597,2019-04-15,misdemeanor,property,2019-04-15
13665,583531,2019-12-03,felony,violent,2019-12-03
2003,18093,2020-04-29,misdemeanor,drug,2020-04-29
33016,11103213,2012-10-19,misdemeanor,drug,2012-10-19
33016,10183853,2013-09-11,misdemeanor,drug,2013-09-11
3000544,10671137,2013-03-27,misdemeanor,property,2013-03-27
3007259,10830036,2013-01-30,misdemeanor,drug,2013-01-30
555837,10830108,2013-01-30,misdemeanor,violent,2013-01-30
720250,8614734,2015-02-18,misdemeanor,property,2015-02-18
720250,8378024,2015-05-05,misdemeanor,property,2015-05-05
33016,6443817,2016-11-13,misdemeanor,property,2016-11-13
3074655,6891149,2016-07-04,misdemeanor,property,2016-07-04
33633,6777468,2016-08-05,misdemeanor,property,2016-08-05
33633,6730229,2016-08-18,misdemeanor,property,2016-08-18
33633,6730230,2016-08-18,misdemeanor,property,2016-08-18
27249,6478530,2016-11-01,misdemeanor,property,2016-11-01
222575,7407574,2016-02-28,misdemeanor,other,2016-02-28
33633,6588540,2016-09-28,felony,property,2016-09-28
33633,6588539,2016-09-28,misdemeanor,property,2016-09-28
33633,6984344,2016-06-04,misdemeanor,property,2016-06-04
1337603,7000981,2016-05-31,misdemeanor,drug,2016-05-31
3088723,7026991,2016-05-22,misdemeanor,property,2016-05-22
3071637,7029380,2016-05-21,misdemeanor,property,2016-05-21
74829,6401332,2016-11-21,misdemeanor,property,2016-11-21
1301547,6673313,2016-09-03,misdemeanor,drug,2016-09-03
3054080,6676974,2016-09-02,misdemeanor,property,2016-09-02
1189790,6847236,2016-07-14,misdemeanor,violent,2016-07-14
3097517,5155450,2017-09-19,misdemeanor,property,2017-09-19
3098802,5984092,2017-03-22,misdemeanor,property,2017-03-22
34599,5382130,2017-08-09,misdemeanor,property,2017-08-09
34599,5382131,2017-08-09,misdemeanor,property,2017-08-09
3102375,5741406,2017-05-23,misdemeanor,property,2017-05-23
101916,4860635,2017-11-07,misdemeanor,property,2017-11-07
720250,5815718,2017-05-03,misdemeanor,property,2017-05-03
24904,6139100,2017-02-09,misdemeanor,drug,2017-02-09
91718,6139374,2017-02-09,misdemeanor,property,2017-02-09
778647,5273684,2017-08-30,misdemeanor,property,2017-08-30
3097517,5189569,2017-09-13,misdemeanor,violent,2017-09-13
3000544,5013819,2017-10-15,misdemeanor,drug,2017-10-15
91718,6174394,2017-02-01,misdemeanor,property,2017-02-01
77608,5015043,2017-10-14,misdemeanor,property,2017-10-14
101916,5297231,2017-08-25,misdemeanor,property,2017-08-25
3071637,5853067,2017-04-23,misdemeanor,property,2017-04-23
3071637,5672065,2017-06-07,misdemeanor,property,2017-06-07
720250,5705381,2017-05-30,misdemeanor,property,2017-05-30
91718,5705461,2017-05-30,misdemeanor,property,2017-05-30
27382,5872507,2017-04-19,misdemeanor,property,2017-04-19
220893,5975565,2017-03-24,misdemeanor,property,2017-03-24
736961,6023299,2017-03-10,misdemeanor,violent,2017-03-10
77608,4199387,2018-03-12,misdemeanor,property,2018-03-12
251820,4329979,2018-02-15,misdemeanor,property,2018-02-15
300361,2563302,2018-12-11,misdemeanor,property,2018-12-11
3007259,3191818,2018-08-10,misdemeanor,property,2018-08-10
43838,4301105,2018-02-21,misdemeanor,property,2018-02-21
720250,3058464,2018-09-07,misdemeanor,violent,2018-09-07
300361,2538481,2018-12-14,misdemeanor,property,2018-12-14
36799,2816767,2018-10-23,misdemeanor,property,2018-10-23
3097517,4436198,2018-01-27,misdemeanor,property,2018-01-27
3097517,3811420,2018-05-07,misdemeanor,property,2018-05-07
3097517,3853796,2018-04-28,misdemeanor,property,2018-04-28
91690,8677855,2020-11-19,misdemeanor,property,2020-11-19
27382,9416943,2020-12-12,misdemeanor,violent,2020-12-12
3120789,9873496,2020-08-17,misdemeanor,property,2020-08-17
300361,1725916,2020-05-21,misdemeanor,property,2020-05-21
258315,11449493,2012-06-21,misdemeanor,property,2012-06-21
33253,11191758,2012-09-18,felony,property,2012-09-18
33253,11223348,2012-09-08,felony,property,2012-09-08
36799,11233900,2012-09-05,felony,drug,2012-09-05
33253,11302290,2012-08-13,misdemeanor,property,2012-08-13
720250,10946838,2012-12-14,misdemeanor,property,2012-12-14
33253,11318783,2012-08-07,felony,other,2012-08-07
74829,9944033,2013-12-03,felony,property,2013-12-03
35320,10658502,2013-04-01,felony,violent,2013-04-01
3000544,10306860,2013-08-01,felony,property,2013-08-01
100614,10379595,2013-07-06,felony,property,2013-07-06
212874,8860372,2014-11-24,misdemeanor,property,2014-11-24
32779,9652732,2014-03-10,misdemeanor,drug,2014-03-10
231083,9693673,2014-02-23,felony,drug,2014-02-23
35652,9197404,2014-08-01,misdemeanor,drug,2014-08-01
33253,9305185,2014-06-27,misdemeanor,property,2014-06-27
33253,9315925,2014-06-24,misdemeanor,property,2014-06-24
75570,8289338,2015-06-04,misdemeanor,drug,2015-06-04
30578,8466092,2015-04-07,misdemeanor,violent,2015-04-07
35378,7917847,2015-09-26,misdemeanor,other,2015-09-26
36799,7697681,2015-12-03,felony,drug,2015-12-03
3054080,7711655,2015-11-30,misdemeanor,violent,2015-11-30
3054529,7714600,2015-11-28,felony,property,2015-11-28
36554,8156929,2015-07-15,misdemeanor,violent,2015-07-15
33253,8148066,2015-07-17,felony,other,2015-07-17
1337603,6843379,2016-07-15,misdemeanor,drug,2016-07-15
26258,6888986,2016-07-05,felony,violent,2016-07-05
26152,6443913,2016-11-13,felony,property,2016-11-13
3054080,6463725,2016-11-06,misdemeanor,property,2016-11-06
27249,6478529,2016-11-01,misdemeanor,property,2016-11-01
72764,7335182,2016-03-18,misdemeanor,property,2016-03-18
27249,6486844,2016-10-29,misdemeanor,violent,2016-10-29
33633,6913414,2016-06-27,felony,property,2016-06-27
74829,6435042,2016-11-15,misdemeanor,property,2016-11-15
27249,6496034,2016-10-26,misdemeanor,property,2016-10-26
53858,6792133,2016-08-01,misdemeanor,drug,2016-08-01
27382,7381538,2016-03-07,misdemeanor,property,2016-03-07
655898,6947124,2016-06-15,felony,violent,2016-06-15
33429,6523146,2016-10-19,felony,drug,2016-10-19
474178,6633763,2016-09-15,misdemeanor,drug,2016-09-15
35048,6328962,2016-12-16,misdemeanor,violent,2016-12-16
3054080,7056049,2016-05-14,misdemeanor,property,2016-05-14
30578,7194112,2016-04-26,misdemeanor,violent,2016-04-26
1300240,7200598,2016-04-23,misdemeanor,drug,2016-04-23
32341,6850726,2016-07-13,felony,violent,2016-07-13
33633,6870628,2016-07-07,felony,property,2016-07-07
74829,7236587,2016-04-14,misdemeanor,property,2016-04-14
2557412,7272789,2016-04-05,felony,violent,2016-04-05
251820,7465194,2016-02-14,misdemeanor,property,2016-02-14
30578,7283727,2016-04-01,felony,violent,2016-04-01
30578,7569784,2016-01-13,misdemeanor,violent,2016-01-13
1337603,6591677,2016-09-27,misdemeanor,property,2016-09-27
27558,5253208,2017-09-03,misdemeanor,violent,2017-09-03
3097517,4610515,2017-12-21,misdemeanor,property,2017-12-21
1012225,4606076,2017-12-22,misdemeanor,property,2017-12-22
571225,6053989,2017-03-02,felony,property,2017-03-02
25928,5224389,2017-09-09,felony,property,2017-09-09
3054080,6044665,2017-03-05,misdemeanor,other,2017-03-05
32779,6049457,2017-03-03,felony,drug,2017-03-03
26152,5131756,2017-09-23,misdemeanor,property,2017-09-23
34896,6236060,2017-01-14,misdemeanor,drug,2017-01-14
3097517,5594854,2017-06-24,felony,violent,2017-06-24
145687,6183350,2017-01-30,misdemeanor,property,2017-01-30
2871747,5853111,2017-04-23,misdemeanor,property,2017-04-23
3000544,5607185,2017-06-21,misdemeanor,drug,2017-06-21
320631,6185123,2017-01-29,misdemeanor,property,2017-01-29
522552,5775825,2017-05-14,misdemeanor,drug,2017-05-14
43838,2693282,2018-11-15,misdemeanor,violent,2018-11-15
3121881,4263198,2018-02-28,felony,violent,2018-02-28
35369,3852105,2018-04-29,felony,violent,2018-04-29
27785,3588856,2018-06-16,felony,property,2018-06-16
35320,3607980,2018-06-13,felony,violent,2018-06-13
3097517,3878383,2018-04-24,misdemeanor,violent,2018-04-24
43838,2331652,2019-01-27,misdemeanor,violent,2019-01-27
33633,1768125,2020-06-05,misdemeanor,property,2020-06-05
43838,9851281,2020-07-16,misdemeanor,violent,2020-07-16
43838,3644598,2020-07-12,felony,violent,2020-07-12
91883,10476125,2020-12-23,misdemeanor,property,2020-12-23
720250,7043348,2020-10-07,misdemeanor,property,2020-10-07
720250,7121904,2020-10-17,misdemeanor,other,2020-10-17
74829,405520,2020-01-11,felony,violent,2020-01-11
27586,278874,2020-02-05,felony,property,2020-02-05
27785,119306,2020-03-09,felony,violent,2020-03-09
34599,2012386,2019-03-24,misdemeanor,drug,2019-03-24
43838,1120190,2019-08-18,misdemeanor,violent,2019-08-18
2326,1362273,2019-07-02,misdemeanor,violent,2019-07-02
74829,1820881,2019-04-26,misdemeanor,violent,2019-04-26
720250,2045999,2019-03-18,misdemeanor,violent,2019-03-18
300361,691256,2019-11-12,misdemeanor,property,2019-11-12
238381,2066120,2019-03-14,misdemeanor,property,2019-03-14
26596,10917887,2012-12-27,misdemeanor,property,2012-12-27
27249,10927051,2012-12-21,misdemeanor,property,2012-12-21
26596,11332350,2012-08-02,misdemeanor,property,2012-08-02
26596,11018216,2012-11-21,misdemeanor,property,2012-11-21
3474214,10558990,2013-05-06,misdemeanor,drug,2013-05-06
35320,10808091,2013-02-07,misdemeanor,property,2013-02-07
720250,10863640,2013-01-17,misdemeanor,other,2013-01-17
26596,9939762,2013-12-04,misdemeanor,property,2013-12-04
32779,10023171,2013-11-08,misdemeanor,drug,2013-11-08
27249,10417309,2013-06-24,misdemeanor,drug,2013-06-24
720250,10437030,2013-06-17,misdemeanor,property,2013-06-17
26596,9900564,2013-12-14,misdemeanor,property,2013-12-14
101916,9718685,2014-02-12,misdemeanor,property,2014-02-12
26152,8944189,2014-10-26,misdemeanor,property,2014-10-26
26679,9808618,2014-01-12,misdemeanor,property,2014-01-12
27249,8979062,2014-10-13,misdemeanor,violent,2014-10-13
115414,9841944,2014-01-01,misdemeanor,drug,2014-01-01
35320,9469319,2014-05-10,misdemeanor,property,2014-05-10
26152,9191132,2014-08-04,misdemeanor,property,2014-08-04
101916,9218695,2014-07-25,misdemeanor,property,2014-07-25
27249,9492158,2014-05-02,misdemeanor,drug,2014-05-02
26679,9280653,2014-07-04,misdemeanor,drug,2014-07-04
101916,9367942,2014-06-06,misdemeanor,property,2014-06-06
3462861,9615503,2014-03-21,misdemeanor,drug,2014-03-21
101916,8431289,2015-04-17,misdemeanor,property,2015-04-17
35320,8662766,2015-01-31,misdemeanor,other,2015-01-31
26679,7634286,2015-12-21,misdemeanor,property,2015-12-21
27382,7682031,2015-12-08,misdemeanor,drug,2015-12-08
26152,8091522,2015-08-05,misdemeanor,violent,2015-08-05
720250,8100285,2015-08-01,misdemeanor,violent,2015-08-01
35320,8103701,2015-07-31,misdemeanor,property,2015-07-31
101916,7716418,2015-11-27,misdemeanor,property,2015-11-27
26596,8710100,2015-01-20,misdemeanor,property,2015-01-20
26596,8310347,2015-05-27,misdemeanor,property,2015-05-27
26596,8728258,2015-01-15,misdemeanor,property,2015-01-15
26596,8728259,2015-01-15,misdemeanor,property,2015-01-15
33253,8197923,2015-07-04,misdemeanor,property,2015-07-04
571225,7534580,2016-01-22,misdemeanor,drug,2016-01-22
26596,6919821,2016-06-24,misdemeanor,property,2016-06-24
3185585,6724733,2016-08-20,misdemeanor,other,2016-08-20
26152,6901182,2016-06-30,misdemeanor,property,2016-06-30
27558,6486806,2016-10-29,misdemeanor,property,2016-10-29
26679,6913292,2016-06-27,misdemeanor,other,2016-06-27
3178940,6922904,2016-06-23,misdemeanor,other,2016-06-23
112145,6939057,2016-06-17,misdemeanor,property,2016-06-17
27558,6802137,2016-07-28,misdemeanor,property,2016-07-28
720250,6598461,2016-09-25,misdemeanor,other,2016-09-25
720250,6816292,2016-07-23,misdemeanor,property,2016-07-23
26596,6622836,2016-09-19,misdemeanor,property,2016-09-19
3561023,6988269,2016-06-03,misdemeanor,violent,2016-06-03
115414,7012605,2016-05-26,misdemeanor,property,2016-05-26
27249,7024593,2016-05-23,misdemeanor,property,2016-05-23
26596,7430506,2016-02-22,misdemeanor,property,2016-02-22
3185585,6673214,2016-09-03,misdemeanor,other,2016-09-03
26679,6701957,2016-08-27,misdemeanor,property,2016-08-27
720250,6860938,2016-07-10,misdemeanor,other,2016-07-10
26596,7542595,2016-01-20,misdemeanor,property,2016-01-20
238381,5854343,2017-04-22,misdemeanor,property,2017-04-22
91690,5376134,2017-08-10,misdemeanor,property,2017-08-10
34814,5048585,2017-10-09,felony,property,2017-10-09
34814,4664272,2017-12-11,misdemeanor,property,2017-12-11
34814,4598514,2017-12-24,misdemeanor,property,2017-12-24
33633,5876582,2017-04-18,misdemeanor,property,2017-04-18
720250,4693655,2017-12-05,misdemeanor,property,2017-12-05
27558,5268978,2017-08-31,misdemeanor,property,2017-08-31
91718,6162321,2017-02-04,misdemeanor,property,2017-02-04
27249,5019693,2017-10-13,misdemeanor,property,2017-10-13
34814,5173949,2017-09-15,misdemeanor,property,2017-09-15
3585475,5625542,2017-06-19,misdemeanor,violent,2017-06-19
1745147,2498123,2018-12-22,misdemeanor,violent,2018-12-22
27249,4510586,2018-01-15,misdemeanor,property,2018-01-15
27558,2707779,2018-11-13,misdemeanor,property,2018-11-13
27249,2502687,2018-12-21,misdemeanor,property,2018-12-21
26152,4280786,2018-02-26,misdemeanor,property,2018-02-26
720250,4076728,2018-04-02,misdemeanor,property,2018-04-02
720250,3199201,2018-08-09,misdemeanor,other,2018-08-09
115414,3396994,2018-07-20,misdemeanor,property,2018-07-20
27249,3580766,2018-06-19,misdemeanor,property,2018-06-19
3605472,3869807,2018-04-25,felony,other,2018-04-25
27249,3014199,2018-09-16,misdemeanor,property,2018-09-16
27249,3014200,2018-09-16,misdemeanor,property,2018-09-16
736961,3945139,2018-04-13,misdemeanor,violent,2018-04-13
27558,4448872,2018-01-25,misdemeanor,property,2018-01-25
27249,4484277,2018-01-19,misdemeanor,property,2018-01-19
27785,488120,2019-12-22,misdemeanor,property,2019-12-22
27249,2134949,2019-03-05,misdemeanor,property,2019-03-05
27249,2134948,2019-03-05,misdemeanor,property,2019-03-05
27249,2307787,2019-01-31,misdemeanor,property,2019-01-31
27249,2283932,2019-02-05,misdemeanor,property,2019-02-05
27249,2139881,2019-03-04,misdemeanor,property,2019-03-04
27249,2445964,2019-01-04,misdemeanor,property,2019-01-04
26152,1816897,2019-04-27,misdemeanor,property,2019-04-27
91883,1833581,2019-04-24,misdemeanor,other,2019-04-24
27382,1878799,2019-04-16,misdemeanor,violent,2019-04-16
27249,2393357,2019-01-15,misdemeanor,property,2019-01-15
91718,2422086,2019-01-09,misdemeanor,drug,2019-01-09
91718,9398576,2020-05-27,misdemeanor,property,2020-05-27
571225,11179406,2012-09-22,felony,property,2012-09-22
27249,11293989,2012-08-15,misdemeanor,drug,2012-08-15
26152,10917892,2012-12-27,felony,violent,2012-12-27
33253,11324793,2012-08-04,misdemeanor,property,2012-08-04
720250,11315842,2012-08-08,misdemeanor,property,2012-08-08
112145,10583779,2013-04-26,misdemeanor,property,2013-04-26
35320,10728976,2013-03-07,felony,property,2013-03-07
